method,scenario_id,scenario,rep,n,eta,alpha_share,ATE_est,NDE_d1_est,NDE_d0_est,NIE_d1_est,NIE_d0_est,ATE_true,NDE_d1_true,NDE_d0_true,NIE_d1_true,NIE_d0_true,ATE_bias,NDE_d1_bias,NDE_d0_bias,NIE_d1_bias,NIE_d0_bias,converged,first_10_loss,last_10_loss,last_10_loss_sd,relative_drop,relative_sd
dmavae,2,n1000_eta1_share10_pc10,93,1000,1,0.100000,0.619379,,0.349188,0.270191,-0.771502,0.000000,,0.000000,0.000000,0.000000,0.619379,,0.349188,0.270191,-0.771502,True,51.486495,11.107875,0.093991,0.784257,0.008462
dmavae,2,n1000_eta1_share10_pc10,94,1000,1,0.100000,0.551442,,0.370395,0.181047,-1.091755,0.000000,,0.000000,0.000000,0.000000,0.551442,,0.370395,0.181047,-1.091755,True,52.320884,10.349046,0.073699,0.802200,0.007121
dmavae,2,n1000_eta1_share10_pc10,95,1000,1,0.100000,0.307403,,0.769468,-0.462065,-1.250369,0.000000,,0.000000,0.000000,0.000000,0.307403,,0.769468,-0.462065,-1.250369,True,49.897314,14.077130,0.052306,0.717878,0.003716
dmavae,2,n1000_eta1_share10_pc10,96,1000,1,0.100000,0.484639,,0.324846,0.159793,-0.718479,0.000000,,0.000000,0.000000,0.000000,0.484639,,0.324846,0.159793,-0.718479,True,53.874737,10.038344,0.065249,0.813673,0.006500
dmavae,2,n1000_eta1_share10_pc10,97,1000,1,0.100000,0.409360,,0.418670,-0.009310,-0.616449,0.000000,,0.000000,0.000000,0.000000,0.409360,,0.418670,-0.009310,-0.616449,True,52.307224,10.851930,0.063866,0.792535,0.005885
dmavae,2,n1000_eta1_share10_pc10,98,1000,1,0.100000,0.100239,,0.066636,0.033603,-0.665902,0.000000,,0.000000,0.000000,0.000000,0.100239,,0.066636,0.033603,-0.665902,True,50.914783,12.270629,0.052615,0.758997,0.004288
dmavae,2,n1000_eta1_share10_pc10,99,1000,1,0.100000,-0.018617,,0.212592,-0.231209,-0.742680,0.000000,,0.000000,0.000000,0.000000,-0.018617,,0.212592,-0.231209,-0.742680,True,50.879590,13.272969,0.073455,0.739130,0.005534
dmavae,2,n1000_eta1_share10_pc10,100,1000,1,0.100000,0.102858,,0.113352,-0.010494,-0.719545,0.000000,,0.000000,0.000000,0.000000,0.102858,,0.113352,-0.010494,-0.719545,True,51.594506,16.276810,0.058674,0.684524,0.003605
dmavae,3,n500_eta10_share10_pc10,1,500,10,0.100000,0.267774,,0.666792,-0.399018,0.321953,0.000000,,0.000000,0.000000,0.000000,0.267774,,0.666792,-0.399018,0.321953,True,7861.771355,22.483997,0.109644,0.997140,0.004877
dmavae,3,n500_eta10_share10_pc10,2,500,10,0.100000,0.101156,,0.109007,-0.007851,0.224484,0.000000,,0.000000,0.000000,0.000000,0.101156,,0.109007,-0.007851,0.224484,True,7632.047282,23.885213,0.070426,0.996870,0.002949
dmavae,3,n500_eta10_share10_pc10,3,500,10,0.100000,-0.369364,,-0.139093,-0.230271,0.308685,0.000000,,0.000000,0.000000,0.000000,-0.369364,,-0.139093,-0.230271,0.308685,False,6900.102047,25.047735,1.542326,0.996370,0.061575
dmavae,3,n500_eta10_share10_pc10,4,500,10,0.100000,0.317467,,0.659195,-0.341728,0.356836,0.000000,,0.000000,0.000000,0.000000,0.317467,,0.659195,-0.341728,0.356836,True,7510.942829,22.174337,0.487207,0.997048,0.021972
dmavae,3,n500_eta10_share10_pc10,5,500,10,0.100000,-1.127771,,-1.089489,-0.038282,1.582965,0.000000,,0.000000,0.000000,0.000000,-1.127771,,-1.089489,-0.038282,1.582965,True,7867.620230,22.605688,0.149969,0.997127,0.006634
dmavae,3,n500_eta10_share10_pc10,6,500,10,0.100000,0.132409,,0.298750,-0.166341,0.229965,0.000000,,0.000000,0.000000,0.000000,0.132409,,0.298750,-0.166341,0.229965,True,6122.863172,24.680527,0.457507,0.995969,0.018537
dmavae,3,n500_eta10_share10_pc10,7,500,10,0.100000,0.444694,,0.701326,-0.256632,0.214945,0.000000,,0.000000,0.000000,0.000000,0.444694,,0.701326,-0.256632,0.214945,True,7724.915841,23.527549,0.148036,0.996954,0.006292
dmavae,3,n500_eta10_share10_pc10,8,500,10,0.100000,-0.428392,,-0.272347,-0.156044,0.173114,0.000000,,0.000000,0.000000,0.000000,-0.428392,,-0.272347,-0.156044,0.173114,True,7682.647591,23.621590,0.336802,0.996925,0.014258
dmavae,3,n500_eta10_share10_pc10,9,500,10,0.100000,-0.060226,,0.168028,-0.228254,0.176832,0.000000,,0.000000,0.000000,0.000000,-0.060226,,0.168028,-0.228254,0.176832,True,6876.283097,22.901820,0.163834,0.996669,0.007154
dmavae,3,n500_eta10_share10_pc10,10,500,10,0.100000,-0.191984,,-0.196830,0.004846,0.321796,0.000000,,0.000000,0.000000,0.000000,-0.191984,,-0.196830,0.004846,0.321796,True,6476.997069,26.108659,0.275586,0.995969,0.010555
dmavae,3,n500_eta10_share10_pc10,11,500,10,0.100000,-0.638171,,-0.523953,-0.114219,0.192880,0.000000,,0.000000,0.000000,0.000000,-0.638171,,-0.523953,-0.114219,0.192880,False,7782.154905,27.570868,4.182940,0.996457,0.151716
dmavae,3,n500_eta10_share10_pc10,12,500,10,0.100000,-0.403855,,-0.198651,-0.205204,0.244819,0.000000,,0.000000,0.000000,0.000000,-0.403855,,-0.198651,-0.205204,0.244819,True,6577.923117,25.524980,0.109498,0.996120,0.004290
dmavae,3,n500_eta10_share10_pc10,13,500,10,0.100000,-0.101580,,0.093111,-0.194691,0.152645,0.000000,,0.000000,0.000000,0.000000,-0.101580,,0.093111,-0.194691,0.152645,True,7629.707543,22.599837,0.464920,0.997038,0.020572
dmavae,3,n500_eta10_share10_pc10,14,500,10,0.100000,0.097967,,0.472699,-0.374732,1.109919,0.000000,,0.000000,0.000000,0.000000,0.097967,,0.472699,-0.374732,1.109919,True,6986.734900,21.698063,0.142231,0.996894,0.006555
dmavae,3,n500_eta10_share10_pc10,15,500,10,0.100000,0.296606,,0.448531,-0.151925,0.025564,0.000000,,0.000000,0.000000,0.000000,0.296606,,0.448531,-0.151925,0.025564,True,5779.820761,25.126189,0.390155,0.995653,0.015528
dmavae,3,n500_eta10_share10_pc10,16,500,10,0.100000,0.299549,,0.467200,-0.167651,0.385978,0.000000,,0.000000,0.000000,0.000000,0.299549,,0.467200,-0.167651,0.385978,True,6814.265485,20.554087,0.154830,0.996984,0.007533
dmavae,3,n500_eta10_share10_pc10,17,500,10,0.100000,0.256487,,0.584697,-0.328209,0.444240,0.000000,,0.000000,0.000000,0.000000,0.256487,,0.584697,-0.328209,0.444240,True,6888.478114,22.316001,0.099256,0.996760,0.004448
dmavae,3,n500_eta10_share10_pc10,18,500,10,0.100000,0.333856,,0.610833,-0.276977,0.986136,0.000000,,0.000000,0.000000,0.000000,0.333856,,0.610833,-0.276977,0.986136,True,7202.637328,20.579447,0.062021,0.997143,0.003014
dmavae,3,n500_eta10_share10_pc10,19,500,10,0.100000,-0.204927,,-0.201259,-0.003668,0.295088,0.000000,,0.000000,0.000000,0.000000,-0.204927,,-0.201259,-0.003668,0.295088,True,6615.382292,24.594442,0.119264,0.996282,0.004849
dmavae,3,n500_eta10_share10_pc10,20,500,10,0.100000,0.105436,,0.412875,-0.307439,0.579655,0.000000,,0.000000,0.000000,0.000000,0.105436,,0.412875,-0.307439,0.579655,True,6124.566673,22.493975,0.167610,0.996327,0.007451
dmavae,3,n500_eta10_share10_pc10,21,500,10,0.100000,0.192104,,0.329633,-0.137529,0.249611,0.000000,,0.000000,0.000000,0.000000,0.192104,,0.329633,-0.137529,0.249611,True,6972.169918,24.151731,0.266713,0.996536,0.011043
dmavae,3,n500_eta10_share10_pc10,22,500,10,0.100000,0.054196,,0.336461,-0.282266,0.673538,0.000000,,0.000000,0.000000,0.000000,0.054196,,0.336461,-0.282266,0.673538,True,7167.722094,23.148044,0.114846,0.996771,0.004961
dmavae,3,n500_eta10_share10_pc10,23,500,10,0.100000,0.486889,,0.510864,-0.023975,-0.140501,0.000000,,0.000000,0.000000,0.000000,0.486889,,0.510864,-0.023975,-0.140501,True,5832.367247,25.500865,0.077272,0.995628,0.003030
dmavae,3,n500_eta10_share10_pc10,24,500,10,0.100000,-0.884672,,-0.582196,-0.302476,1.253801,0.000000,,0.000000,0.000000,0.000000,-0.884672,,-0.582196,-0.302476,1.253801,True,7182.118565,23.797855,0.084590,0.996687,0.003555
dmavae,3,n500_eta10_share10_pc10,25,500,10,0.100000,-0.361405,,-0.194433,-0.166972,0.310657,0.000000,,0.000000,0.000000,0.000000,-0.361405,,-0.194433,-0.166972,0.310657,True,7619.316905,23.188781,0.081031,0.996957,0.003494
dmavae,3,n500_eta10_share10_pc10,26,500,10,0.100000,0.435210,,0.673637,-0.238427,0.538040,0.000000,,0.000000,0.000000,0.000000,0.435210,,0.673637,-0.238427,0.538040,True,6225.434630,22.160561,0.151366,0.996440,0.006830
dmavae,3,n500_eta10_share10_pc10,27,500,10,0.100000,0.070676,,0.175235,-0.104559,0.207396,0.000000,,0.000000,0.000000,0.000000,0.070676,,0.175235,-0.104559,0.207396,True,6228.746711,22.520299,0.070921,0.996384,0.003149
dmavae,3,n500_eta10_share10_pc10,28,500,10,0.100000,-0.006333,,0.220457,-0.226790,0.858694,0.000000,,0.000000,0.000000,0.000000,-0.006333,,0.220457,-0.226790,0.858694,True,7961.800946,21.051582,0.115076,0.997356,0.005466
dmavae,3,n500_eta10_share10_pc10,29,500,10,0.100000,0.131124,,0.448133,-0.317010,0.340246,0.000000,,0.000000,0.000000,0.000000,0.131124,,0.448133,-0.317010,0.340246,True,7153.924524,22.778740,0.115273,0.996816,0.005061
dmavae,3,n500_eta10_share10_pc10,30,500,10,0.100000,0.144566,,0.452152,-0.307586,0.550879,0.000000,,0.000000,0.000000,0.000000,0.144566,,0.452152,-0.307586,0.550879,True,7301.731518,23.164971,0.305413,0.996827,0.013184
dmavae,3,n500_eta10_share10_pc10,31,500,10,0.100000,-1.482512,,-1.403113,-0.079399,0.385658,0.000000,,0.000000,0.000000,0.000000,-1.482512,,-1.403113,-0.079399,0.385658,True,7811.806486,24.963073,0.104009,0.996804,0.004167
dmavae,3,n500_eta10_share10_pc10,32,500,10,0.100000,-0.260775,,-0.163643,-0.097132,0.283656,0.000000,,0.000000,0.000000,0.000000,-0.260775,,-0.163643,-0.097132,0.283656,True,7349.681655,22.400165,0.099245,0.996952,0.004431
dmavae,3,n500_eta10_share10_pc10,33,500,10,0.100000,-0.009694,,0.100529,-0.110223,-0.059429,0.000000,,0.000000,0.000000,0.000000,-0.009694,,0.100529,-0.110223,-0.059429,True,6476.504766,24.221425,0.098271,0.996260,0.004057
dmavae,3,n500_eta10_share10_pc10,34,500,10,0.100000,0.458678,,0.624133,-0.165456,0.213834,0.000000,,0.000000,0.000000,0.000000,0.458678,,0.624133,-0.165456,0.213834,True,6274.038095,23.437622,0.066990,0.996264,0.002858
dmavae,3,n500_eta10_share10_pc10,35,500,10,0.100000,0.124253,,0.443689,-0.319436,1.162975,0.000000,,0.000000,0.000000,0.000000,0.124253,,0.443689,-0.319436,1.162975,True,6194.411065,21.603590,0.077790,0.996512,0.003601
dmavae,3,n500_eta10_share10_pc10,36,500,10,0.100000,0.332999,,0.602303,-0.269303,0.702703,0.000000,,0.000000,0.000000,0.000000,0.332999,,0.602303,-0.269303,0.702703,True,6838.211697,21.464999,0.092800,0.996861,0.004323
dmavae,3,n500_eta10_share10_pc10,37,500,10,0.100000,0.374631,,0.583798,-0.209167,0.362100,0.000000,,0.000000,0.000000,0.000000,0.374631,,0.583798,-0.209167,0.362100,True,7277.998290,24.150528,0.283758,0.996682,0.011750
dmavae,3,n500_eta10_share10_pc10,38,500,10,0.100000,0.230073,,0.318602,-0.088529,0.102261,0.000000,,0.000000,0.000000,0.000000,0.230073,,0.318602,-0.088529,0.102261,True,6666.606200,22.994081,0.100226,0.996551,0.004359
dmavae,3,n500_eta10_share10_pc10,39,500,10,0.100000,-0.208638,,0.094802,-0.303439,0.551856,0.000000,,0.000000,0.000000,0.000000,-0.208638,,0.094802,-0.303439,0.551856,True,7814.773527,22.463334,0.093274,0.997126,0.004152
dmavae,3,n500_eta10_share10_pc10,40,500,10,0.100000,0.105320,,0.277715,-0.172394,0.402425,0.000000,,0.000000,0.000000,0.000000,0.105320,,0.277715,-0.172394,0.402425,True,5921.340521,22.893701,0.142083,0.996134,0.006206
dmavae,3,n500_eta10_share10_pc10,41,500,10,0.100000,-0.151653,,0.257882,-0.409534,0.524583,0.000000,,0.000000,0.000000,0.000000,-0.151653,,0.257882,-0.409534,0.524583,True,7136.745408,24.902022,0.233898,0.996511,0.009393
dmavae,3,n500_eta10_share10_pc10,42,500,10,0.100000,0.067175,,0.319074,-0.251899,0.455455,0.000000,,0.000000,0.000000,0.000000,0.067175,,0.319074,-0.251899,0.455455,True,6175.410446,23.259985,0.124165,0.996233,0.005338
dmavae,3,n500_eta10_share10_pc10,43,500,10,0.100000,0.405774,,0.520251,-0.114478,0.144447,0.000000,,0.000000,0.000000,0.000000,0.405774,,0.520251,-0.114478,0.144447,True,6044.823606,23.246221,0.128034,0.996154,0.005508
dmavae,3,n500_eta10_share10_pc10,44,500,10,0.100000,-0.655853,,-0.548085,-0.107769,0.191304,0.000000,,0.000000,0.000000,0.000000,-0.655853,,-0.548085,-0.107769,0.191304,True,5728.818035,24.965706,0.051289,0.995642,0.002054
dmavae,3,n500_eta10_share10_pc10,45,500,10,0.100000,0.281967,,0.632754,-0.350787,0.509734,0.000000,,0.000000,0.000000,0.000000,0.281967,,0.632754,-0.350787,0.509734,True,8393.009222,22.141112,0.057397,0.997362,0.002592
dmavae,3,n500_eta10_share10_pc10,46,500,10,0.100000,-0.203914,,0.148081,-0.351995,0.886366,0.000000,,0.000000,0.000000,0.000000,-0.203914,,0.148081,-0.351995,0.886366,True,6028.664103,21.764120,0.086505,0.996390,0.003975
dmavae,3,n500_eta10_share10_pc10,47,500,10,0.100000,-0.065445,,0.224697,-0.290143,0.272507,0.000000,,0.000000,0.000000,0.000000,-0.065445,,0.224697,-0.290143,0.272507,True,7638.076942,23.423105,0.125892,0.996933,0.005375
dmavae,3,n500_eta10_share10_pc10,48,500,10,0.100000,0.366617,,0.557575,-0.190958,0.141028,0.000000,,0.000000,0.000000,0.000000,0.366617,,0.557575,-0.190958,0.141028,True,6216.256997,24.278682,0.098836,0.996094,0.004071
dmavae,3,n500_eta10_share10_pc10,49,500,10,0.100000,0.314370,,0.442454,-0.128084,-0.136521,0.000000,,0.000000,0.000000,0.000000,0.314370,,0.442454,-0.128084,-0.136521,True,6052.513463,24.683187,0.094926,0.995922,0.003846
dmavae,3,n500_eta10_share10_pc10,50,500,10,0.100000,0.296758,,0.571725,-0.274967,0.496339,0.000000,,0.000000,0.000000,0.000000,0.296758,,0.571725,-0.274967,0.496339,True,7424.449940,23.349307,0.447115,0.996855,0.019149
dmavae,3,n500_eta10_share10_pc10,51,500,10,0.100000,0.042881,,0.165279,-0.122398,0.351050,0.000000,,0.000000,0.000000,0.000000,0.042881,,0.165279,-0.122398,0.351050,True,6940.134592,24.003776,0.097287,0.996541,0.004053
dmavae,3,n500_eta10_share10_pc10,52,500,10,0.100000,-0.280076,,0.092489,-0.372565,0.674347,0.000000,,0.000000,0.000000,0.000000,-0.280076,,0.092489,-0.372565,0.674347,True,7380.844995,24.899584,0.087338,0.996626,0.003508
dmavae,3,n500_eta10_share10_pc10,53,500,10,0.100000,0.271905,,0.414082,-0.142178,0.392640,0.000000,,0.000000,0.000000,0.000000,0.271905,,0.414082,-0.142178,0.392640,True,7464.589623,23.108435,0.348533,0.996904,0.015083
dmavae,3,n500_eta10_share10_pc10,54,500,10,0.100000,0.066148,,0.436732,-0.370584,0.722808,0.000000,,0.000000,0.000000,0.000000,0.066148,,0.436732,-0.370584,0.722808,True,7522.454103,22.672962,0.233379,0.996986,0.010293
dmavae,3,n500_eta10_share10_pc10,55,500,10,0.100000,0.360522,,0.635634,-0.275112,0.630733,0.000000,,0.000000,0.000000,0.000000,0.360522,,0.635634,-0.275112,0.630733,True,6828.196414,23.761033,0.252759,0.996520,0.010638
dmavae,3,n500_eta10_share10_pc10,56,500,10,0.100000,0.152518,,0.572880,-0.420362,0.345698,0.000000,,0.000000,0.000000,0.000000,0.152518,,0.572880,-0.420362,0.345698,True,8853.123377,21.294838,0.270156,0.997595,0.012686
dmavae,3,n500_eta10_share10_pc10,57,500,10,0.100000,-0.744296,,-0.629021,-0.115275,0.551144,0.000000,,0.000000,0.000000,0.000000,-0.744296,,-0.629021,-0.115275,0.551144,True,5901.251727,23.751478,0.064766,0.995975,0.002727
dmavae,3,n500_eta10_share10_pc10,58,500,10,0.100000,0.363256,,0.585744,-0.222489,0.252422,0.000000,,0.000000,0.000000,0.000000,0.363256,,0.585744,-0.222489,0.252422,True,6948.551338,22.489152,0.193141,0.996763,0.008588
dmavae,3,n500_eta10_share10_pc10,59,500,10,0.100000,0.734391,,0.998214,-0.263822,0.332200,0.000000,,0.000000,0.000000,0.000000,0.734391,,0.998214,-0.263822,0.332200,True,6989.416334,22.937901,0.222230,0.996718,0.009688
dmavae,3,n500_eta10_share10_pc10,60,500,10,0.100000,0.268753,,0.378706,-0.109953,-0.065156,0.000000,,0.000000,0.000000,0.000000,0.268753,,0.378706,-0.109953,-0.065156,True,6817.305243,25.170092,0.318722,0.996308,0.012663
dmavae,3,n500_eta10_share10_pc10,61,500,10,0.100000,0.012726,,0.262766,-0.250040,0.355247,0.000000,,0.000000,0.000000,0.000000,0.012726,,0.262766,-0.250040,0.355247,True,7056.462653,23.068669,0.093299,0.996731,0.004044
dmavae,3,n500_eta10_share10_pc10,62,500,10,0.100000,-0.047214,,0.300958,-0.348172,0.745947,0.000000,,0.000000,0.000000,0.000000,-0.047214,,0.300958,-0.348172,0.745947,True,7771.979211,21.966584,0.123868,0.997174,0.005639
dmavae,3,n500_eta10_share10_pc10,63,500,10,0.100000,-0.339341,,-0.267843,-0.071498,0.387962,0.000000,,0.000000,0.000000,0.000000,-0.339341,,-0.267843,-0.071498,0.387962,True,8103.568673,23.253800,0.223290,0.997130,0.009602
dmavae,3,n500_eta10_share10_pc10,64,500,10,0.100000,-0.152686,,0.035457,-0.188144,0.241418,0.000000,,0.000000,0.000000,0.000000,-0.152686,,0.035457,-0.188144,0.241418,True,6940.367955,22.006229,0.165636,0.996829,0.007527
dmavae,3,n500_eta10_share10_pc10,65,500,10,0.100000,0.362904,,0.696118,-0.333214,0.690795,0.000000,,0.000000,0.000000,0.000000,0.362904,,0.696118,-0.333214,0.690795,True,6890.102397,24.844994,0.110286,0.996394,0.004439
dmavae,3,n500_eta10_share10_pc10,66,500,10,0.100000,0.115012,,0.491972,-0.376961,0.525012,0.000000,,0.000000,0.000000,0.000000,0.115012,,0.491972,-0.376961,0.525012,True,7380.274956,22.781627,0.455391,0.996913,0.019989
dmavae,3,n500_eta10_share10_pc10,67,500,10,0.100000,0.385992,,0.597860,-0.211868,0.606899,0.000000,,0.000000,0.000000,0.000000,0.385992,,0.597860,-0.211868,0.606899,True,6245.376584,21.453348,0.066656,0.996565,0.003107
dmavae,3,n500_eta10_share10_pc10,68,500,10,0.100000,0.241014,,0.452282,-0.211267,0.205108,0.000000,,0.000000,0.000000,0.000000,0.241014,,0.452282,-0.211267,0.205108,True,6941.069400,25.104990,0.241098,0.996383,0.009604
dmavae,3,n500_eta10_share10_pc10,69,500,10,0.100000,0.170994,,0.410498,-0.239504,0.298101,0.000000,,0.000000,0.000000,0.000000,0.170994,,0.410498,-0.239504,0.298101,True,7545.757316,22.669341,0.179131,0.996996,0.007902
dmavae,3,n500_eta10_share10_pc10,70,500,10,0.100000,-1.465536,,-1.291777,-0.173759,0.754769,0.000000,,0.000000,0.000000,0.000000,-1.465536,,-1.291777,-0.173759,0.754769,True,7735.346411,23.652640,0.086855,0.996942,0.003672
dmavae,3,n500_eta10_share10_pc10,71,500,10,0.100000,0.512187,,0.623039,-0.110851,0.026617,0.000000,,0.000000,0.000000,0.000000,0.512187,,0.623039,-0.110851,0.026617,True,6782.507083,24.309547,0.081807,0.996416,0.003365
dmavae,3,n500_eta10_share10_pc10,72,500,10,0.100000,-0.120763,,0.226049,-0.346812,1.163150,0.000000,,0.000000,0.000000,0.000000,-0.120763,,0.226049,-0.346812,1.163150,True,7144.776475,21.961579,0.050387,0.996926,0.002294
dmavae,3,n500_eta10_share10_pc10,73,500,10,0.100000,0.380527,,0.693362,-0.312835,0.463100,0.000000,,0.000000,0.000000,0.000000,0.380527,,0.693362,-0.312835,0.463100,True,7228.240899,22.586628,0.082069,0.996875,0.003634
dmavae,3,n500_eta10_share10_pc10,74,500,10,0.100000,-0.234122,,0.139374,-0.373496,1.013730,0.000000,,0.000000,0.000000,0.000000,-0.234122,,0.139374,-0.373496,1.013730,True,7431.117922,23.572917,0.088585,0.996828,0.003758
dmavae,3,n500_eta10_share10_pc10,75,500,10,0.100000,-0.621473,,-0.409890,-0.211584,0.496126,0.000000,,0.000000,0.000000,0.000000,-0.621473,,-0.409890,-0.211584,0.496126,True,6844.069944,24.818714,0.238156,0.996374,0.009596
dmavae,3,n500_eta10_share10_pc10,76,500,10,0.100000,0.091004,,0.181447,-0.090442,0.060200,0.000000,,0.000000,0.000000,0.000000,0.091004,,0.181447,-0.090442,0.060200,True,6153.986497,25.491951,0.180264,0.995858,0.007071
dmavae,3,n500_eta10_share10_pc10,77,500,10,0.100000,-0.205101,,-0.011983,-0.193118,0.586649,0.000000,,0.000000,0.000000,0.000000,-0.205101,,-0.011983,-0.193118,0.586649,True,7052.381979,20.849681,0.074748,0.997044,0.003585
dmavae,3,n500_eta10_share10_pc10,78,500,10,0.100000,-0.759473,,-0.557029,-0.202444,0.895667,0.000000,,0.000000,0.000000,0.000000,-0.759473,,-0.557029,-0.202444,0.895667,True,6703.843850,23.217541,0.103236,0.996537,0.004446
dmavae,3,n500_eta10_share10_pc10,79,500,10,0.100000,0.089089,,0.310423,-0.221333,0.307974,0.000000,,0.000000,0.000000,0.000000,0.089089,,0.310423,-0.221333,0.307974,True,5959.627942,21.275323,0.090462,0.996430,0.004252
dmavae,3,n500_eta10_share10_pc10,80,500,10,0.100000,0.223818,,0.430751,-0.206933,0.157981,0.000000,,0.000000,0.000000,0.000000,0.223818,,0.430751,-0.206933,0.157981,True,6106.954201,22.900158,0.240974,0.996250,0.010523
dmavae,3,n500_eta10_share10_pc10,81,500,10,0.100000,0.349052,,0.330778,0.018274,0.042171,0.000000,,0.000000,0.000000,0.000000,0.349052,,0.330778,0.018274,0.042171,True,6454.725680,25.386386,0.059767,0.996067,0.002354
dmavae,3,n500_eta10_share10_pc10,82,500,10,0.100000,0.381693,,0.507016,-0.125323,0.175852,0.000000,,0.000000,0.000000,0.000000,0.381693,,0.507016,-0.125323,0.175852,True,23867.022255,25.309524,0.241826,0.998940,0.009555
dmavae,3,n500_eta10_share10_pc10,83,500,10,0.100000,0.129997,,0.462456,-0.332458,0.500655,0.000000,,0.000000,0.000000,0.000000,0.129997,,0.462456,-0.332458,0.500655,True,7252.270003,22.790763,0.121585,0.996857,0.005335
dmavae,3,n500_eta10_share10_pc10,84,500,10,0.100000,0.104825,,0.261310,-0.156485,0.300585,0.000000,,0.000000,0.000000,0.000000,0.104825,,0.261310,-0.156485,0.300585,True,7413.063733,22.778261,0.105400,0.996927,0.004627
dmavae,3,n500_eta10_share10_pc10,85,500,10,0.100000,0.504581,,0.655463,-0.150882,0.192393,0.000000,,0.000000,0.000000,0.000000,0.504581,,0.655463,-0.150882,0.192393,True,6732.483056,25.006715,0.115657,0.996286,0.004625
dmavae,3,n500_eta10_share10_pc10,86,500,10,0.100000,0.171495,,0.515712,-0.344217,0.519600,0.000000,,0.000000,0.000000,0.000000,0.171495,,0.515712,-0.344217,0.519600,True,7789.916748,22.473782,0.212762,0.997115,0.009467
dmavae,3,n500_eta10_share10_pc10,87,500,10,0.100000,0.195280,,0.379624,-0.184344,-0.090831,0.000000,,0.000000,0.000000,0.000000,0.195280,,0.379624,-0.184344,-0.090831,True,7461.464704,24.252177,0.106091,0.996750,0.004375
dmavae,3,n500_eta10_share10_pc10,88,500,10,0.100000,0.730215,,0.797318,-0.067104,0.190421,0.000000,,0.000000,0.000000,0.000000,0.730215,,0.797318,-0.067104,0.190421,True,6555.451857,22.568919,0.164053,0.996557,0.007269
dmavae,3,n500_eta10_share10_pc10,89,500,10,0.100000,-0.098985,,-0.053775,-0.045210,0.066680,0.000000,,0.000000,0.000000,0.000000,-0.098985,,-0.053775,-0.045210,0.066680,False,5807.269196,26.819797,4.429902,0.995382,0.165173
dmavae,3,n500_eta10_share10_pc10,90,500,10,0.100000,0.377666,,0.429880,-0.052215,0.220262,0.000000,,0.000000,0.000000,0.000000,0.377666,,0.429880,-0.052215,0.220262,True,7567.586632,24.002649,0.193190,0.996828,0.008049
dmavae,3,n500_eta10_share10_pc10,91,500,10,0.100000,0.079193,,0.326549,-0.247356,0.314555,0.000000,,0.000000,0.000000,0.000000,0.079193,,0.326549,-0.247356,0.314555,True,7109.289325,22.962872,0.132837,0.996770,0.005785
dmavae,3,n500_eta10_share10_pc10,92,500,10,0.100000,0.053970,,0.453580,-0.399609,0.783044,0.000000,,0.000000,0.000000,0.000000,0.053970,,0.453580,-0.399609,0.783044,True,7904.608794,23.332769,0.103502,0.997048,0.004436
dmavae,3,n500_eta10_share10_pc10,93,500,10,0.100000,0.385584,,0.682203,-0.296619,0.150732,0.000000,,0.000000,0.000000,0.000000,0.385584,,0.682203,-0.296619,0.150732,True,8734.276036,23.260578,0.093899,0.997337,0.004037
dmavae,3,n500_eta10_share10_pc10,94,500,10,0.100000,0.212236,,0.521952,-0.309716,0.188554,0.000000,,0.000000,0.000000,0.000000,0.212236,,0.521952,-0.309716,0.188554,True,6699.606880,22.267676,0.119403,0.996676,0.005362
dmavae,3,n500_eta10_share10_pc10,95,500,10,0.100000,0.212915,,0.476261,-0.263347,0.165596,0.000000,,0.000000,0.000000,0.000000,0.212915,,0.476261,-0.263347,0.165596,True,98010.964718,25.519506,0.049236,0.999740,0.001929
dmavae,3,n500_eta10_share10_pc10,96,500,10,0.100000,0.245610,,0.575617,-0.330007,0.270925,0.000000,,0.000000,0.000000,0.000000,0.245610,,0.575617,-0.330007,0.270925,True,8469.168999,23.370199,0.118064,0.997241,0.005052
dmavae,3,n500_eta10_share10_pc10,97,500,10,0.100000,-0.285262,,-0.297405,0.012142,0.260583,0.000000,,0.000000,0.000000,0.000000,-0.285262,,-0.297405,0.012142,0.260583,True,6917.619848,24.836568,0.125610,0.996410,0.005057
dmavae,3,n500_eta10_share10_pc10,98,500,10,0.100000,0.447928,,0.785158,-0.337230,0.182369,0.000000,,0.000000,0.000000,0.000000,0.447928,,0.785158,-0.337230,0.182369,True,7288.851459,23.552548,0.112546,0.996769,0.004778
dmavae,3,n500_eta10_share10_pc10,99,500,10,0.100000,-0.589117,,-0.404012,-0.185106,1.041584,0.000000,,0.000000,0.000000,0.000000,-0.589117,,-0.404012,-0.185106,1.041584,True,8533.264307,22.551559,0.135823,0.997357,0.006023
dmavae,3,n500_eta10_share10_pc10,100,500,10,0.100000,0.634766,,0.767960,-0.133194,0.629949,0.000000,,0.000000,0.000000,0.000000,0.634766,,0.767960,-0.133194,0.629949,True,6556.352171,19.882256,0.083937,0.996967,0.004222
dmavae,4,n1000_eta10_share10_pc10,1,1000,10,0.100000,0.221966,,0.398110,-0.176144,0.540456,0.000000,,0.000000,0.000000,0.000000,0.221966,,0.398110,-0.176144,0.540456,True,3626.809087,20.256482,0.035576,0.994415,0.001756
