method,scenario_id,scenario,rep,n,eta,alpha_share,ATE_est,NDE_d1_est,NDE_d0_est,NIE_d1_est,NIE_d0_est,ATE_true,NDE_d1_true,NDE_d0_true,NIE_d1_true,NIE_d0_true,ATE_bias,NDE_d1_bias,NDE_d0_bias,NIE_d1_bias,NIE_d0_bias,converged,first_10_loss,last_10_loss,last_10_loss_sd,relative_drop,relative_sd
lsem_i_proxyX,4,n1000_eta10_share10,41,1000,10,0.100000,0.046417,0.031821,0.021389,0.025028,0.014597,0.000000,0.000000,0.000000,0.000000,0.000000,0.046417,0.031821,0.021389,0.025028,0.014597,,,,,,
lsem_i_proxyX,4,n1000_eta10_share10,42,1000,10,0.100000,-0.090353,-0.078479,-0.079544,-0.010809,-0.011874,0.000000,0.000000,0.000000,0.000000,0.000000,-0.090353,-0.078479,-0.079544,-0.010809,-0.011874,,,,,,
lsem_i_proxyX,4,n1000_eta10_share10,43,1000,10,0.100000,-0.023224,-0.035027,-0.020500,-0.002724,0.011803,0.000000,0.000000,0.000000,0.000000,0.000000,-0.023224,-0.035027,-0.020500,-0.002724,0.011803,,,,,,
lsem_i_proxyX,4,n1000_eta10_share10,44,1000,10,0.100000,-0.000602,0.005551,0.009568,-0.010171,-0.006154,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000602,0.005551,0.009568,-0.010171,-0.006154,,,,,,
lsem_i_proxyX,4,n1000_eta10_share10,45,1000,10,0.100000,0.017687,0.046823,0.000457,0.017230,-0.029136,0.000000,0.000000,0.000000,0.000000,0.000000,0.017687,0.046823,0.000457,0.017230,-0.029136,,,,,,
lsem_i_proxyX,4,n1000_eta10_share10,46,1000,10,0.100000,-0.012655,0.013630,-0.006492,-0.006164,-0.026285,0.000000,0.000000,0.000000,0.000000,0.000000,-0.012655,0.013630,-0.006492,-0.006164,-0.026285,,,,,,
lsem_i_proxyX,4,n1000_eta10_share10,47,1000,10,0.100000,-0.049278,-0.023721,-0.053050,0.003771,-0.025558,0.000000,0.000000,0.000000,0.000000,0.000000,-0.049278,-0.023721,-0.053050,0.003771,-0.025558,,,,,,
lsem_i_proxyX,4,n1000_eta10_share10,48,1000,10,0.100000,0.009407,0.039037,0.033081,-0.023674,-0.029630,0.000000,0.000000,0.000000,0.000000,0.000000,0.009407,0.039037,0.033081,-0.023674,-0.029630,,,,,,
lsem_i_proxyX,4,n1000_eta10_share10,49,1000,10,0.100000,0.045601,0.047343,0.041953,0.003648,-0.001742,0.000000,0.000000,0.000000,0.000000,0.000000,0.045601,0.047343,0.041953,0.003648,-0.001742,,,,,,
lsem_i_proxyX,4,n1000_eta10_share10,50,1000,10,0.100000,-0.008300,-0.026592,-0.008564,0.000264,0.018291,0.000000,0.000000,0.000000,0.000000,0.000000,-0.008300,-0.026592,-0.008564,0.000264,0.018291,,,,,,
lsem_i_proxyX,4,n1000_eta10_share10,51,1000,10,0.100000,-0.016840,-0.017255,-0.040960,0.024120,0.000416,0.000000,0.000000,0.000000,0.000000,0.000000,-0.016840,-0.017255,-0.040960,0.024120,0.000416,,,,,,
lsem_i_proxyX,4,n1000_eta10_share10,52,1000,10,0.100000,-0.006330,0.004110,0.033513,-0.039843,-0.010440,0.000000,0.000000,0.000000,0.000000,0.000000,-0.006330,0.004110,0.033513,-0.039843,-0.010440,,,,,,
lsem_i_proxyX,4,n1000_eta10_share10,53,1000,10,0.100000,-0.016902,0.033506,0.024913,-0.041816,-0.050408,0.000000,0.000000,0.000000,0.000000,0.000000,-0.016902,0.033506,0.024913,-0.041816,-0.050408,,,,,,
lsem_i_proxyX,4,n1000_eta10_share10,54,1000,10,0.100000,-0.007681,0.057306,0.014835,-0.022516,-0.064987,0.000000,0.000000,0.000000,0.000000,0.000000,-0.007681,0.057306,0.014835,-0.022516,-0.064987,,,,,,
lsem_i_proxyX,4,n1000_eta10_share10,55,1000,10,0.100000,-0.032759,0.019125,0.024106,-0.056865,-0.051884,0.000000,0.000000,0.000000,0.000000,0.000000,-0.032759,0.019125,0.024106,-0.056865,-0.051884,,,,,,
lsem_i_proxyX,4,n1000_eta10_share10,56,1000,10,0.100000,-0.006513,0.013791,0.015109,-0.021622,-0.020304,0.000000,0.000000,0.000000,0.000000,0.000000,-0.006513,0.013791,0.015109,-0.021622,-0.020304,,,,,,
lsem_i_proxyX,4,n1000_eta10_share10,57,1000,10,0.100000,0.009365,-0.010717,0.010664,-0.001299,0.020082,0.000000,0.000000,0.000000,0.000000,0.000000,0.009365,-0.010717,0.010664,-0.001299,0.020082,,,,,,
lsem_i_proxyX,4,n1000_eta10_share10,58,1000,10,0.100000,0.039014,0.008434,0.052750,-0.013737,0.030580,0.000000,0.000000,0.000000,0.000000,0.000000,0.039014,0.008434,0.052750,-0.013737,0.030580,,,,,,
lsem_i_proxyX,4,n1000_eta10_share10,59,1000,10,0.100000,-0.028735,-0.051520,-0.058904,0.030169,0.022785,0.000000,0.000000,0.000000,0.000000,0.000000,-0.028735,-0.051520,-0.058904,0.030169,0.022785,,,,,,
lsem_i_proxyX,4,n1000_eta10_share10,60,1000,10,0.100000,0.075861,0.067511,0.088231,-0.012369,0.008351,0.000000,0.000000,0.000000,0.000000,0.000000,0.075861,0.067511,0.088231,-0.012369,0.008351,,,,,,
lsem_i_proxyX,4,n1000_eta10_share10,61,1000,10,0.100000,0.039728,0.017401,0.062521,-0.022793,0.022328,0.000000,0.000000,0.000000,0.000000,0.000000,0.039728,0.017401,0.062521,-0.022793,0.022328,,,,,,
lsem_i_proxyX,4,n1000_eta10_share10,62,1000,10,0.100000,0.049636,0.054060,0.065565,-0.015929,-0.004424,0.000000,0.000000,0.000000,0.000000,0.000000,0.049636,0.054060,0.065565,-0.015929,-0.004424,,,,,,
lsem_i_proxyX,4,n1000_eta10_share10,63,1000,10,0.100000,-0.028753,-0.006786,0.034828,-0.063581,-0.021967,0.000000,0.000000,0.000000,0.000000,0.000000,-0.028753,-0.006786,0.034828,-0.063581,-0.021967,,,,,,
lsem_i_proxyX,4,n1000_eta10_share10,64,1000,10,0.100000,-0.043928,-0.002130,-0.009085,-0.034844,-0.041798,0.000000,0.000000,0.000000,0.000000,0.000000,-0.043928,-0.002130,-0.009085,-0.034844,-0.041798,,,,,,
lsem_i_proxyX,4,n1000_eta10_share10,65,1000,10,0.100000,-0.028507,-0.076208,-0.062813,0.034306,0.047701,0.000000,0.000000,0.000000,0.000000,0.000000,-0.028507,-0.076208,-0.062813,0.034306,0.047701,,,,,,
lsem_i_proxyX,4,n1000_eta10_share10,66,1000,10,0.100000,0.029111,-0.016995,-0.018798,0.047909,0.046106,0.000000,0.000000,0.000000,0.000000,0.000000,0.029111,-0.016995,-0.018798,0.047909,0.046106,,,,,,
lsem_i_proxyX,4,n1000_eta10_share10,67,1000,10,0.100000,-0.029260,-0.036244,-0.068782,0.039521,0.006984,0.000000,0.000000,0.000000,0.000000,0.000000,-0.029260,-0.036244,-0.068782,0.039521,0.006984,,,,,,
lsem_i_proxyX,4,n1000_eta10_share10,68,1000,10,0.100000,0.013902,-0.023427,-0.002817,0.016719,0.037329,0.000000,0.000000,0.000000,0.000000,0.000000,0.013902,-0.023427,-0.002817,0.016719,0.037329,,,,,,
lsem_i_proxyX,4,n1000_eta10_share10,69,1000,10,0.100000,-0.072657,-0.079491,-0.092914,0.020257,0.006834,0.000000,0.000000,0.000000,0.000000,0.000000,-0.072657,-0.079491,-0.092914,0.020257,0.006834,,,,,,
lsem_i_proxyX,4,n1000_eta10_share10,70,1000,10,0.100000,-0.020971,0.013223,-0.002011,-0.018960,-0.034194,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020971,0.013223,-0.002011,-0.018960,-0.034194,,,,,,
lsem_i_proxyX,4,n1000_eta10_share10,71,1000,10,0.100000,0.045797,0.119014,0.087145,-0.041348,-0.073217,0.000000,0.000000,0.000000,0.000000,0.000000,0.045797,0.119014,0.087145,-0.041348,-0.073217,,,,,,
lsem_i_proxyX,4,n1000_eta10_share10,72,1000,10,0.100000,-0.036441,-0.057238,-0.053413,0.016972,0.020797,0.000000,0.000000,0.000000,0.000000,0.000000,-0.036441,-0.057238,-0.053413,0.016972,0.020797,,,,,,
lsem_i_proxyX,4,n1000_eta10_share10,73,1000,10,0.100000,0.036195,0.057355,0.042671,-0.006476,-0.021160,0.000000,0.000000,0.000000,0.000000,0.000000,0.036195,0.057355,0.042671,-0.006476,-0.021160,,,,,,
lsem_i_proxyX,4,n1000_eta10_share10,74,1000,10,0.100000,-0.020536,-0.009607,-0.010426,-0.010111,-0.010929,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020536,-0.009607,-0.010426,-0.010111,-0.010929,,,,,,
lsem_i_proxyX,4,n1000_eta10_share10,75,1000,10,0.100000,-0.039006,-0.087914,-0.051846,0.012841,0.048908,0.000000,0.000000,0.000000,0.000000,0.000000,-0.039006,-0.087914,-0.051846,0.012841,0.048908,,,,,,
lsem_i_proxyX,4,n1000_eta10_share10,76,1000,10,0.100000,-0.036997,-0.056365,-0.010926,-0.026071,0.019368,0.000000,0.000000,0.000000,0.000000,0.000000,-0.036997,-0.056365,-0.010926,-0.026071,0.019368,,,,,,
lsem_i_proxyX,4,n1000_eta10_share10,77,1000,10,0.100000,-0.010457,-0.033917,-0.057690,0.047233,0.023460,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010457,-0.033917,-0.057690,0.047233,0.023460,,,,,,
lsem_i_proxyX,4,n1000_eta10_share10,78,1000,10,0.100000,-0.016073,-0.058161,-0.031401,0.015328,0.042088,0.000000,0.000000,0.000000,0.000000,0.000000,-0.016073,-0.058161,-0.031401,0.015328,0.042088,,,,,,
lsem_i_proxyX,4,n1000_eta10_share10,79,1000,10,0.100000,-0.029036,-0.042911,-0.045994,0.016958,0.013876,0.000000,0.000000,0.000000,0.000000,0.000000,-0.029036,-0.042911,-0.045994,0.016958,0.013876,,,,,,
lsem_i_proxyX,4,n1000_eta10_share10,80,1000,10,0.100000,-0.023110,0.020306,0.029584,-0.052695,-0.043417,0.000000,0.000000,0.000000,0.000000,0.000000,-0.023110,0.020306,0.029584,-0.052695,-0.043417,,,,,,
lsem_i_proxyX,4,n1000_eta10_share10,81,1000,10,0.100000,0.020830,0.000423,0.043523,-0.022694,0.020407,0.000000,0.000000,0.000000,0.000000,0.000000,0.020830,0.000423,0.043523,-0.022694,0.020407,,,,,,
lsem_i_proxyX,4,n1000_eta10_share10,82,1000,10,0.100000,0.007419,-0.007652,-0.005420,0.012839,0.015072,0.000000,0.000000,0.000000,0.000000,0.000000,0.007419,-0.007652,-0.005420,0.012839,0.015072,,,,,,
lsem_i_proxyX,4,n1000_eta10_share10,83,1000,10,0.100000,0.019918,0.031750,0.059226,-0.039308,-0.011832,0.000000,0.000000,0.000000,0.000000,0.000000,0.019918,0.031750,0.059226,-0.039308,-0.011832,,,,,,
lsem_i_proxyX,4,n1000_eta10_share10,84,1000,10,0.100000,0.025509,0.025271,0.102223,-0.076714,0.000238,0.000000,0.000000,0.000000,0.000000,0.000000,0.025509,0.025271,0.102223,-0.076714,0.000238,,,,,,
lsem_i_proxyX,4,n1000_eta10_share10,85,1000,10,0.100000,0.021375,0.014783,0.005336,0.016039,0.006592,0.000000,0.000000,0.000000,0.000000,0.000000,0.021375,0.014783,0.005336,0.016039,0.006592,,,,,,
lsem_i_proxyX,4,n1000_eta10_share10,86,1000,10,0.100000,0.035631,0.020701,0.005246,0.030385,0.014930,0.000000,0.000000,0.000000,0.000000,0.000000,0.035631,0.020701,0.005246,0.030385,0.014930,,,,,,
lsem_i_proxyX,4,n1000_eta10_share10,87,1000,10,0.100000,0.075767,0.062324,0.062280,0.013487,0.013443,0.000000,0.000000,0.000000,0.000000,0.000000,0.075767,0.062324,0.062280,0.013487,0.013443,,,,,,
lsem_i_proxyX,4,n1000_eta10_share10,88,1000,10,0.100000,0.013549,0.039184,0.039223,-0.025674,-0.025635,0.000000,0.000000,0.000000,0.000000,0.000000,0.013549,0.039184,0.039223,-0.025674,-0.025635,,,,,,
lsem_i_proxyX,4,n1000_eta10_share10,89,1000,10,0.100000,0.006011,-0.029754,-0.005541,0.011552,0.035765,0.000000,0.000000,0.000000,0.000000,0.000000,0.006011,-0.029754,-0.005541,0.011552,0.035765,,,,,,
lsem_i_proxyX,4,n1000_eta10_share10,90,1000,10,0.100000,0.017333,0.013537,0.050945,-0.033612,0.003796,0.000000,0.000000,0.000000,0.000000,0.000000,0.017333,0.013537,0.050945,-0.033612,0.003796,,,,,,
lsem_i_proxyX,4,n1000_eta10_share10,91,1000,10,0.100000,-0.016589,0.048014,0.026991,-0.043580,-0.064603,0.000000,0.000000,0.000000,0.000000,0.000000,-0.016589,0.048014,0.026991,-0.043580,-0.064603,,,,,,
lsem_i_proxyX,4,n1000_eta10_share10,92,1000,10,0.100000,-0.033674,0.005040,-0.007215,-0.026459,-0.038714,0.000000,0.000000,0.000000,0.000000,0.000000,-0.033674,0.005040,-0.007215,-0.026459,-0.038714,,,,,,
lsem_i_proxyX,4,n1000_eta10_share10,93,1000,10,0.100000,-0.060645,-0.047513,-0.056861,-0.003784,-0.013132,0.000000,0.000000,0.000000,0.000000,0.000000,-0.060645,-0.047513,-0.056861,-0.003784,-0.013132,,,,,,
lsem_i_proxyX,4,n1000_eta10_share10,94,1000,10,0.100000,-0.044162,-0.063021,-0.034107,-0.010055,0.018859,0.000000,0.000000,0.000000,0.000000,0.000000,-0.044162,-0.063021,-0.034107,-0.010055,0.018859,,,,,,
lsem_i_proxyX,4,n1000_eta10_share10,95,1000,10,0.100000,0.059692,0.078442,0.075928,-0.016236,-0.018750,0.000000,0.000000,0.000000,0.000000,0.000000,0.059692,0.078442,0.075928,-0.016236,-0.018750,,,,,,
lsem_i_proxyX,4,n1000_eta10_share10,96,1000,10,0.100000,-0.019547,-0.036137,-0.019859,0.000312,0.016589,0.000000,0.000000,0.000000,0.000000,0.000000,-0.019547,-0.036137,-0.019859,0.000312,0.016589,,,,,,
lsem_i_proxyX,4,n1000_eta10_share10,97,1000,10,0.100000,-0.026076,-0.045593,-0.032768,0.006693,0.019517,0.000000,0.000000,0.000000,0.000000,0.000000,-0.026076,-0.045593,-0.032768,0.006693,0.019517,,,,,,
lsem_i_proxyX,4,n1000_eta10_share10,98,1000,10,0.100000,0.023834,0.011214,0.003673,0.020161,0.012620,0.000000,0.000000,0.000000,0.000000,0.000000,0.023834,0.011214,0.003673,0.020161,0.012620,,,,,,
lsem_i_proxyX,4,n1000_eta10_share10,99,1000,10,0.100000,0.057850,0.039534,0.063249,-0.005399,0.018316,0.000000,0.000000,0.000000,0.000000,0.000000,0.057850,0.039534,0.063249,-0.005399,0.018316,,,,,,
lsem_i_proxyX,4,n1000_eta10_share10,100,1000,10,0.100000,0.020374,-0.028757,-0.023014,0.043388,0.049131,0.000000,0.000000,0.000000,0.000000,0.000000,0.020374,-0.028757,-0.023014,0.043388,0.049131,,,,,,
lsem_i_proxyX,5,n500_eta1_share50,1,500,1,0.500000,-0.039972,-0.038705,-0.035854,-0.004118,-0.001267,0.000000,0.000000,0.000000,0.000000,0.000000,-0.039972,-0.038705,-0.035854,-0.004118,-0.001267,,,,,,
lsem_i_proxyX,5,n500_eta1_share50,2,500,1,0.500000,0.024651,0.024616,0.030082,-0.005431,0.000035,0.000000,0.000000,0.000000,0.000000,0.000000,0.024651,0.024616,0.030082,-0.005431,0.000035,,,,,,
lsem_i_proxyX,5,n500_eta1_share50,3,500,1,0.500000,0.001877,-0.006101,0.004673,-0.002796,0.007978,0.000000,0.000000,0.000000,0.000000,0.000000,0.001877,-0.006101,0.004673,-0.002796,0.007978,,,,,,
lsem_i_proxyX,5,n500_eta1_share50,4,500,1,0.500000,-0.023993,-0.033332,-0.027741,0.003748,0.009339,0.000000,0.000000,0.000000,0.000000,0.000000,-0.023993,-0.033332,-0.027741,0.003748,0.009339,,,,,,
lsem_i_proxyX,5,n500_eta1_share50,5,500,1,0.500000,0.026543,0.010885,0.019247,0.007296,0.015658,0.000000,0.000000,0.000000,0.000000,0.000000,0.026543,0.010885,0.019247,0.007296,0.015658,,,,,,
lsem_i_proxyX,5,n500_eta1_share50,6,500,1,0.500000,0.000206,-0.001897,0.005287,-0.005081,0.002103,0.000000,0.000000,0.000000,0.000000,0.000000,0.000206,-0.001897,0.005287,-0.005081,0.002103,,,,,,
lsem_i_proxyX,5,n500_eta1_share50,7,500,1,0.500000,-0.012112,-0.007114,-0.015798,0.003686,-0.004998,0.000000,0.000000,0.000000,0.000000,0.000000,-0.012112,-0.007114,-0.015798,0.003686,-0.004998,,,,,,
lsem_i_proxyX,5,n500_eta1_share50,8,500,1,0.500000,-0.025118,-0.025035,-0.025636,0.000518,-0.000083,0.000000,0.000000,0.000000,0.000000,0.000000,-0.025118,-0.025035,-0.025636,0.000518,-0.000083,,,,,,
lsem_i_proxyX,5,n500_eta1_share50,9,500,1,0.500000,-0.068446,-0.062368,-0.075903,0.007457,-0.006078,0.000000,0.000000,0.000000,0.000000,0.000000,-0.068446,-0.062368,-0.075903,0.007457,-0.006078,,,,,,
lsem_i_proxyX,5,n500_eta1_share50,10,500,1,0.500000,0.049518,0.053262,0.044114,0.005405,-0.003744,0.000000,0.000000,0.000000,0.000000,0.000000,0.049518,0.053262,0.044114,0.005405,-0.003744,,,,,,
lsem_i_proxyX,5,n500_eta1_share50,11,500,1,0.500000,-0.125237,-0.125928,-0.121272,-0.003965,0.000692,0.000000,0.000000,0.000000,0.000000,0.000000,-0.125237,-0.125928,-0.121272,-0.003965,0.000692,,,,,,
lsem_i_proxyX,5,n500_eta1_share50,12,500,1,0.500000,-0.010175,-0.009922,-0.010034,-0.000141,-0.000253,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010175,-0.009922,-0.010034,-0.000141,-0.000253,,,,,,
lsem_i_proxyX,5,n500_eta1_share50,13,500,1,0.500000,0.042726,0.047392,0.044413,-0.001687,-0.004666,0.000000,0.000000,0.000000,0.000000,0.000000,0.042726,0.047392,0.044413,-0.001687,-0.004666,,,,,,
lsem_i_proxyX,5,n500_eta1_share50,14,500,1,0.500000,0.036322,0.036223,0.036472,-0.000150,0.000099,0.000000,0.000000,0.000000,0.000000,0.000000,0.036322,0.036223,0.036472,-0.000150,0.000099,,,,,,
lsem_i_proxyX,5,n500_eta1_share50,15,500,1,0.500000,0.035822,0.030652,0.037474,-0.001652,0.005170,0.000000,0.000000,0.000000,0.000000,0.000000,0.035822,0.030652,0.037474,-0.001652,0.005170,,,,,,
lsem_i_proxyX,5,n500_eta1_share50,16,500,1,0.500000,-0.075619,-0.078692,-0.070039,-0.005580,0.003073,0.000000,0.000000,0.000000,0.000000,0.000000,-0.075619,-0.078692,-0.070039,-0.005580,0.003073,,,,,,
lsem_i_proxyX,5,n500_eta1_share50,17,500,1,0.500000,0.005273,-0.003773,0.009584,-0.004310,0.009047,0.000000,0.000000,0.000000,0.000000,0.000000,0.005273,-0.003773,0.009584,-0.004310,0.009047,,,,,,
lsem_i_proxyX,5,n500_eta1_share50,18,500,1,0.500000,-0.008851,-0.001937,-0.002448,-0.006403,-0.006915,0.000000,0.000000,0.000000,0.000000,0.000000,-0.008851,-0.001937,-0.002448,-0.006403,-0.006915,,,,,,
lsem_i_proxyX,5,n500_eta1_share50,19,500,1,0.500000,0.085054,0.079738,0.078052,0.007002,0.005316,0.000000,0.000000,0.000000,0.000000,0.000000,0.085054,0.079738,0.078052,0.007002,0.005316,,,,,,
lsem_i_proxyX,5,n500_eta1_share50,20,500,1,0.500000,0.049282,0.036750,0.049645,-0.000363,0.012532,0.000000,0.000000,0.000000,0.000000,0.000000,0.049282,0.036750,0.049645,-0.000363,0.012532,,,,,,
lsem_i_proxyX,5,n500_eta1_share50,21,500,1,0.500000,-0.029897,-0.026205,-0.026110,-0.003787,-0.003692,0.000000,0.000000,0.000000,0.000000,0.000000,-0.029897,-0.026205,-0.026110,-0.003787,-0.003692,,,,,,
lsem_i_proxyX,5,n500_eta1_share50,22,500,1,0.500000,0.002307,0.004914,0.002209,0.000098,-0.002607,0.000000,0.000000,0.000000,0.000000,0.000000,0.002307,0.004914,0.002209,0.000098,-0.002607,,,,,,
lsem_i_proxyX,5,n500_eta1_share50,23,500,1,0.500000,-0.091716,-0.094121,-0.084095,-0.007621,0.002406,0.000000,0.000000,0.000000,0.000000,0.000000,-0.091716,-0.094121,-0.084095,-0.007621,0.002406,,,,,,
lsem_i_proxyX,5,n500_eta1_share50,24,500,1,0.500000,-0.021689,-0.030604,-0.023461,0.001772,0.008915,0.000000,0.000000,0.000000,0.000000,0.000000,-0.021689,-0.030604,-0.023461,0.001772,0.008915,,,,,,
lsem_i_proxyX,5,n500_eta1_share50,25,500,1,0.500000,0.062943,0.056805,0.069076,-0.006133,0.006138,0.000000,0.000000,0.000000,0.000000,0.000000,0.062943,0.056805,0.069076,-0.006133,0.006138,,,,,,
lsem_i_proxyX,5,n500_eta1_share50,26,500,1,0.500000,0.133718,0.135531,0.136182,-0.002464,-0.001813,0.000000,0.000000,0.000000,0.000000,0.000000,0.133718,0.135531,0.136182,-0.002464,-0.001813,,,,,,
lsem_i_proxyX,5,n500_eta1_share50,27,500,1,0.500000,-0.008410,-0.005621,-0.006859,-0.001551,-0.002789,0.000000,0.000000,0.000000,0.000000,0.000000,-0.008410,-0.005621,-0.006859,-0.001551,-0.002789,,,,,,
lsem_i_proxyX,5,n500_eta1_share50,28,500,1,0.500000,-0.054655,-0.057783,-0.046593,-0.008062,0.003128,0.000000,0.000000,0.000000,0.000000,0.000000,-0.054655,-0.057783,-0.046593,-0.008062,0.003128,,,,,,
lsem_i_proxyX,5,n500_eta1_share50,29,500,1,0.500000,0.055568,0.052243,0.053953,0.001615,0.003325,0.000000,0.000000,0.000000,0.000000,0.000000,0.055568,0.052243,0.053953,0.001615,0.003325,,,,,,
lsem_i_proxyX,5,n500_eta1_share50,30,500,1,0.500000,0.005737,0.009530,0.006719,-0.000981,-0.003793,0.000000,0.000000,0.000000,0.000000,0.000000,0.005737,0.009530,0.006719,-0.000981,-0.003793,,,,,,
lsem_i_proxyX,5,n500_eta1_share50,31,500,1,0.500000,-0.010279,0.007344,-0.007902,-0.002376,-0.017623,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010279,0.007344,-0.007902,-0.002376,-0.017623,,,,,,
lsem_i_proxyX,5,n500_eta1_share50,32,500,1,0.500000,0.015018,0.016603,0.014889,0.000129,-0.001585,0.000000,0.000000,0.000000,0.000000,0.000000,0.015018,0.016603,0.014889,0.000129,-0.001585,,,,,,
lsem_i_proxyX,5,n500_eta1_share50,33,500,1,0.500000,0.028276,0.014094,0.027733,0.000543,0.014182,0.000000,0.000000,0.000000,0.000000,0.000000,0.028276,0.014094,0.027733,0.000543,0.014182,,,,,,
lsem_i_proxyX,5,n500_eta1_share50,34,500,1,0.500000,-0.032077,-0.036914,-0.036183,0.004106,0.004837,0.000000,0.000000,0.000000,0.000000,0.000000,-0.032077,-0.036914,-0.036183,0.004106,0.004837,,,,,,
lsem_i_proxyX,5,n500_eta1_share50,35,500,1,0.500000,-0.073897,-0.073898,-0.073866,-0.000030,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,-0.073897,-0.073898,-0.073866,-0.000030,0.000002,,,,,,
lsem_i_proxyX,5,n500_eta1_share50,36,500,1,0.500000,-0.049724,-0.047424,-0.058803,0.009079,-0.002300,0.000000,0.000000,0.000000,0.000000,0.000000,-0.049724,-0.047424,-0.058803,0.009079,-0.002300,,,,,,
lsem_i_proxyX,5,n500_eta1_share50,37,500,1,0.500000,-0.039128,-0.039601,-0.042241,0.003113,0.000473,0.000000,0.000000,0.000000,0.000000,0.000000,-0.039128,-0.039601,-0.042241,0.003113,0.000473,,,,,,
lsem_i_proxyX,5,n500_eta1_share50,38,500,1,0.500000,0.051118,0.048117,0.051552,-0.000434,0.003001,0.000000,0.000000,0.000000,0.000000,0.000000,0.051118,0.048117,0.051552,-0.000434,0.003001,,,,,,
lsem_i_proxyX,5,n500_eta1_share50,39,500,1,0.500000,0.051299,0.062100,0.043921,0.007378,-0.010801,0.000000,0.000000,0.000000,0.000000,0.000000,0.051299,0.062100,0.043921,0.007378,-0.010801,,,,,,
lsem_i_proxyX,5,n500_eta1_share50,40,500,1,0.500000,0.046640,0.044643,0.048956,-0.002316,0.001997,0.000000,0.000000,0.000000,0.000000,0.000000,0.046640,0.044643,0.048956,-0.002316,0.001997,,,,,,
lsem_i_proxyX,5,n500_eta1_share50,41,500,1,0.500000,0.020596,0.017077,0.029492,-0.008896,0.003519,0.000000,0.000000,0.000000,0.000000,0.000000,0.020596,0.017077,0.029492,-0.008896,0.003519,,,,,,
lsem_i_proxyX,5,n500_eta1_share50,42,500,1,0.500000,-0.039692,-0.028796,-0.043898,0.004205,-0.010897,0.000000,0.000000,0.000000,0.000000,0.000000,-0.039692,-0.028796,-0.043898,0.004205,-0.010897,,,,,,
lsem_i_proxyX,5,n500_eta1_share50,43,500,1,0.500000,-0.040206,-0.037669,-0.040053,-0.000152,-0.002537,0.000000,0.000000,0.000000,0.000000,0.000000,-0.040206,-0.037669,-0.040053,-0.000152,-0.002537,,,,,,
lsem_i_proxyX,5,n500_eta1_share50,44,500,1,0.500000,-0.090863,-0.098377,-0.086637,-0.004227,0.007513,0.000000,0.000000,0.000000,0.000000,0.000000,-0.090863,-0.098377,-0.086637,-0.004227,0.007513,,,,,,
lsem_i_proxyX,5,n500_eta1_share50,45,500,1,0.500000,0.114183,0.120764,0.121280,-0.007098,-0.006581,0.000000,0.000000,0.000000,0.000000,0.000000,0.114183,0.120764,0.121280,-0.007098,-0.006581,,,,,,
lsem_i_proxyX,5,n500_eta1_share50,46,500,1,0.500000,0.124208,0.126038,0.117714,0.006495,-0.001830,0.000000,0.000000,0.000000,0.000000,0.000000,0.124208,0.126038,0.117714,0.006495,-0.001830,,,,,,
lsem_i_proxyX,5,n500_eta1_share50,47,500,1,0.500000,0.069736,0.060455,0.073514,-0.003778,0.009281,0.000000,0.000000,0.000000,0.000000,0.000000,0.069736,0.060455,0.073514,-0.003778,0.009281,,,,,,
lsem_i_proxyX,5,n500_eta1_share50,48,500,1,0.500000,0.094171,0.096394,0.094045,0.000127,-0.002223,0.000000,0.000000,0.000000,0.000000,0.000000,0.094171,0.096394,0.094045,0.000127,-0.002223,,,,,,
lsem_i_proxyX,5,n500_eta1_share50,49,500,1,0.500000,0.159249,0.153358,0.168446,-0.009198,0.005891,0.000000,0.000000,0.000000,0.000000,0.000000,0.159249,0.153358,0.168446,-0.009198,0.005891,,,,,,
lsem_i_proxyX,5,n500_eta1_share50,50,500,1,0.500000,0.007802,0.009137,0.002409,0.005392,-0.001336,0.000000,0.000000,0.000000,0.000000,0.000000,0.007802,0.009137,0.002409,0.005392,-0.001336,,,,,,
lsem_i_proxyX,5,n500_eta1_share50,51,500,1,0.500000,0.007755,-0.001317,0.008846,-0.001091,0.009072,0.000000,0.000000,0.000000,0.000000,0.000000,0.007755,-0.001317,0.008846,-0.001091,0.009072,,,,,,
lsem_i_proxyX,5,n500_eta1_share50,52,500,1,0.500000,0.008432,0.011193,0.011123,-0.002690,-0.002761,0.000000,0.000000,0.000000,0.000000,0.000000,0.008432,0.011193,0.011123,-0.002690,-0.002761,,,,,,
lsem_i_proxyX,5,n500_eta1_share50,53,500,1,0.500000,-0.030713,-0.031446,-0.030143,-0.000569,0.000734,0.000000,0.000000,0.000000,0.000000,0.000000,-0.030713,-0.031446,-0.030143,-0.000569,0.000734,,,,,,
lsem_i_proxyX,5,n500_eta1_share50,54,500,1,0.500000,-0.025973,-0.025868,-0.024110,-0.001863,-0.000106,0.000000,0.000000,0.000000,0.000000,0.000000,-0.025973,-0.025868,-0.024110,-0.001863,-0.000106,,,,,,
